"id";"region_id";"region_city";"all_region";"start";"end"
"21413";"4";"Нікополь";"0";"2023-07-18 09:55:04";NULL
"21414";"4";"Марганець";"0";"2023-07-18 09:55:04";NULL
"21415";"4";"Нікополь";"0";"2023-07-18 10:39:59";"2023-07-18 11:44:16"
"21416";"4";"Марганець";"0";"2023-07-18 10:39:59";"2023-07-18 11:44:17"
"21497";"19";"Харківська обл.";"1";"2023-07-18 11:04:54";NULL
"21461";"8";"Оріхів";"0";"2023-07-18 12:04:14";NULL
"21480";"17";"Сумська обл.";"1";"2023-07-18 12:07:07";NULL
"21462";"8";"Оріхів";"0";"2023-07-18 12:14:36";NULL
"21451";"5";"Донецька обл.";"1";"2023-07-18 13:02:47";NULL
"21463";"8";"Запорізька обл.";"1";"2023-07-18 14:02:23";NULL
"21452";"5";"Велика Новосілка";"0";"2023-07-18 14:02:28";NULL
"21498";"19";"Харківська обл.";"1";"2023-07-18 14:48:28";NULL
"21470";"13";"Очаків";"0";"2023-07-18 14:53:35";"2023-07-18 15:13:16"
"21499";"19";"Харківська обл.";"1";"2023-07-18 16:43:56";NULL
"21471";"13";"Очаків";"0";"2023-07-18 17:34:26";"2023-07-18 17:51:17"
"21500";"19";"Вовчанськ";"0";"2023-07-18 19:14:40";NULL
"21523";"20";"Херсонська обл.";"1";"2023-07-18 20:03:28";NULL
"21472";"13";"Очаків";"0";"2023-07-18 20:41:17";"2023-07-18 20:54:59"
"21453";"5";"Курахове";"0";"2023-07-18 20:50:43";NULL
"21464";"8";"Запорізька обл.";"1";"2023-07-18 20:57:44";NULL
"21454";"5";"Велика Новосілка";"0";"2023-07-18 21:06:39";NULL
"21455";"5";"Курахове";"0";"2023-07-18 21:59:43";NULL
"21417";"4";"Нікополь";"0";"2023-07-18 22:05:54";NULL
"21418";"4";"Марганець";"0";"2023-07-18 22:05:54";NULL
"21481";"17";"Сумська обл.";"1";"2023-07-18 22:11:24";NULL
"21501";"19";"Куп'янськ";"0";"2023-07-18 22:13:51";NULL
"21419";"4";"Нікополь";"0";"2023-07-18 22:59:04";NULL
"21420";"4";"Марганець";"0";"2023-07-18 22:59:05";NULL
"21421";"4";"Нікополь";"0";"2023-07-18 23:40:13";NULL
"21422";"4";"Марганець";"0";"2023-07-18 23:40:14";NULL
"21502";"19";"Харківська обл.";"1";"2023-07-18 23:46:57";NULL
"21526";"4";"Нікополь";"0";"2023-07-19 03:33:22";NULL
"21527";"4";"Марганець";"0";"2023-07-19 03:33:22";NULL
"21528";"4";"Нікополь";"0";"2023-07-19 05:12:09";"2023-07-19 05:54:02"
"21529";"4";"Марганець";"0";"2023-07-19 05:12:10";"2023-07-19 05:54:03"
"21580";"5";"Курахове";"0";"2023-07-19 07:20:47";NULL
"21600";"17";"Миропілля";"0";"2023-07-19 09:36:56";NULL
"21601";"17";"Велика Писарівка";"0";"2023-07-19 11:05:45";NULL
"21602";"17";"Сумська обл.";"1";"2023-07-19 11:10:59";NULL
"21619";"19";"Харківська обл.";"1";"2023-07-19 12:01:22";NULL
"21603";"17";"Миропілля";"0";"2023-07-19 12:08:55";NULL
"21586";"8";"Оріхів";"0";"2023-07-19 12:14:45";NULL
"21620";"19";"Вовчанськ";"0";"2023-07-19 12:28:38";NULL
"21604";"17";"Велика Писарівка";"0";"2023-07-19 13:23:07";NULL
"21605";"17";"Сумська обл.";"1";"2023-07-19 13:38:33";NULL
"21621";"19";"Вовчанськ";"0";"2023-07-19 14:30:30";NULL
"21622";"19";"Білий Колодязь";"0";"2023-07-19 14:30:31";NULL
"21590";"13";"Очаків";"0";"2023-07-19 15:04:31";"2023-07-19 15:15:23"
"21623";"19";"Харківська обл.";"1";"2023-07-19 15:32:54";NULL
"21591";"13";"Очаків";"0";"2023-07-19 15:34:29";"2023-07-19 16:28:38"
"21530";"4";"Нікополь";"0";"2023-07-19 16:16:23";NULL
"21531";"4";"Марганець";"0";"2023-07-19 16:16:24";NULL
"21581";"5";"Костянтинівка";"0";"2023-07-19 17:14:06";NULL
"21624";"19";"Харківська обл.";"1";"2023-07-19 17:16:30";NULL
"21582";"5";"Костянтинівка";"0";"2023-07-19 17:45:35";NULL
"21625";"19";"Харківська обл.";"1";"2023-07-19 17:46:55";NULL
"21592";"13";"Очаків";"0";"2023-07-19 17:56:12";"2023-07-19 17:59:39"
"21626";"19";"Вовчанськ";"0";"2023-07-19 17:58:25";NULL
"21593";"13";"Очаків";"0";"2023-07-19 18:27:05";"2023-07-19 18:43:25"
"21606";"17";"Середина-Буда";"0";"2023-07-19 19:54:14";NULL
"21627";"19";"Куп'янськ";"0";"2023-07-19 20:27:09";NULL
"21587";"8";"Оріхів";"0";"2023-07-19 20:40:00";NULL
"21607";"17";"Миропілля";"0";"2023-07-19 21:03:18";NULL
"21532";"4";"Нікополь";"0";"2023-07-19 22:02:52";NULL
"21533";"4";"Марганець";"0";"2023-07-19 22:02:52";NULL
"21534";"4";"Нікополь";"0";"2023-07-19 22:45:43";NULL
"21535";"4";"Марганець";"0";"2023-07-19 22:45:44";NULL
"21628";"19";"Харківська обл.";"1";"2023-07-19 23:06:34";NULL
"21536";"4";"Нікополь";"0";"2023-07-19 23:32:36";NULL
"21537";"4";"Марганець";"0";"2023-07-19 23:32:36";NULL
"21538";"4";"Марганець";"0";"2023-07-19 23:50:34";NULL
"21539";"4";"Нікополь";"0";"2023-07-19 23:50:35";NULL
"21583";"5";"Курахове";"0";"2023-07-19 23:57:16";NULL
"21652";"4";"Нікополь";"0";"2023-07-20 01:45:45";NULL
"21653";"4";"Марганець";"0";"2023-07-20 01:45:46";NULL
"21764";"20";"Херсон";"0";"2023-07-20 01:51:13";NULL
"21654";"4";"Нікополь";"0";"2023-07-20 03:11:18";NULL
"21655";"4";"Марганець";"0";"2023-07-20 03:11:18";NULL
"21656";"4";"Нікополь";"0";"2023-07-20 03:52:15";NULL
"21657";"4";"Марганець";"0";"2023-07-20 03:52:15";NULL
"21658";"4";"Нікополь";"0";"2023-07-20 04:05:59";"2023-07-20 06:08:13"
"21659";"4";"Марганець";"0";"2023-07-20 04:05:59";"2023-07-20 06:08:13"
"21716";"13";"Очаків";"0";"2023-07-20 07:07:04";"2023-07-20 07:13:53"
"21736";"19";"Вовчанськ";"0";"2023-07-20 08:04:41";NULL
"21722";"17";"Сумська обл.";"1";"2023-07-20 08:14:31";NULL
"21723";"17";"Могриця";"0";"2023-07-20 09:29:22";NULL
"21737";"19";"Харківська обл.";"1";"2023-07-20 09:43:16";NULL
"21717";"13";"Очаків";"0";"2023-07-20 10:09:18";"2023-07-20 10:19:55"
"21724";"17";"Сумська обл.";"1";"2023-07-20 11:17:49";NULL
"21738";"19";"Харківська обл.";"1";"2023-07-20 12:34:52";NULL
"21725";"17";"Велика Писарівка";"0";"2023-07-20 12:38:47";NULL
"21718";"13";"Очаків";"0";"2023-07-20 13:12:12";"2023-07-20 13:21:34"
"21706";"5";"Донецька обл.";"1";"2023-07-20 13:47:16";NULL
"21726";"17";"Велика Писарівка";"0";"2023-07-20 13:53:22";NULL
"21739";"19";"Харківська обл.";"1";"2023-07-20 15:33:35";NULL
"21727";"17";"Сумська обл.";"1";"2023-07-20 16:42:32";NULL
"21765";"20";"Херсонська обл.";"1";"2023-07-20 17:19:08";NULL
"21740";"19";"Харківська обл.";"1";"2023-07-20 17:38:28";NULL
"21741";"19";"Вовчанськ";"0";"2023-07-20 18:44:27";NULL
"21742";"19";"Харківська обл.";"1";"2023-07-20 19:17:05";NULL
"21660";"4";"Нікополь";"0";"2023-07-20 20:12:36";NULL
"21661";"4";"Марганець";"0";"2023-07-20 20:12:37";NULL
"21711";"8";"Оріхів";"0";"2023-07-20 21:03:48";NULL
"21743";"19";"Вовчанськ";"0";"2023-07-20 22:13:38";NULL
"21744";"19";"Харківська обл.";"1";"2023-07-20 22:20:43";NULL
"21662";"4";"Нікополь";"0";"2023-07-20 22:37:56";NULL
"21663";"4";"Марганець";"0";"2023-07-20 22:37:57";NULL
"21664";"4";"Нікополь";"0";"2023-07-20 23:32:05";NULL
"21665";"4";"Марганець";"0";"2023-07-20 23:32:07";NULL
"21712";"8";"Оріхів";"0";"2023-07-20 23:46:45";NULL
"21745";"19";"Харківська обл.";"1";"2023-07-20 23:54:39";NULL
"21875";"19";"Харківська обл.";"1";"2023-07-21 00:05:24";NULL
"21769";"4";"Нікополь";"0";"2023-07-21 00:07:08";NULL
"21770";"4";"Марганець";"0";"2023-07-21 00:07:09";NULL
"21771";"4";"Нікополь";"0";"2023-07-21 00:32:39";NULL
"21772";"4";"Марганець";"0";"2023-07-21 00:32:40";NULL
"21876";"19";"Харківська обл.";"1";"2023-07-21 04:10:18";NULL
"21861";"13";"Очаків";"0";"2023-07-21 04:10:30";"2023-07-21 04:26:00"
"21773";"4";"Нікополь";"0";"2023-07-21 04:14:29";"2023-07-21 05:50:29"
"21774";"4";"Марганець";"0";"2023-07-21 04:14:29";"2023-07-21 05:50:30"
"21877";"19";"Харківська обл.";"1";"2023-07-21 08:18:18";NULL
"21775";"4";"Нікополь";"0";"2023-07-21 09:01:21";NULL
"21776";"4";"Марганець";"0";"2023-07-21 09:01:23";NULL
"21777";"4";"Марганець";"0";"2023-07-21 09:33:48";NULL
"21778";"4";"Нікополь";"0";"2023-07-21 09:33:49";NULL
"21878";"19";"Харківська обл.";"1";"2023-07-21 09:56:51";NULL
"21879";"19";"Вовчанськ";"0";"2023-07-21 10:17:20";NULL
"21779";"4";"Нікополь";"0";"2023-07-21 11:12:28";NULL
"21780";"4";"Марганець";"0";"2023-07-21 11:12:29";NULL
"21864";"17";"Сумська обл.";"1";"2023-07-21 11:38:46";NULL
"21865";"17";"Сумська обл.";"1";"2023-07-21 12:05:45";NULL
"21781";"4";"Нікополь";"0";"2023-07-21 12:22:01";NULL
"21782";"4";"Марганець";"0";"2023-07-21 12:22:01";NULL
"21783";"4";"Нікополь";"0";"2023-07-21 12:33:17";"2023-07-21 12:39:57"
"21784";"4";"Марганець";"0";"2023-07-21 12:33:18";"2023-07-21 12:39:57"
"21880";"19";"Вовчанськ";"0";"2023-07-21 13:10:51";NULL
"21866";"17";"Велика Писарівка";"0";"2023-07-21 13:24:56";NULL
"21867";"17";"Велика Писарівка";"0";"2023-07-21 14:08:21";NULL
"21881";"19";"Харківська обл.";"1";"2023-07-21 14:57:35";NULL
"21862";"13";"Очаків";"0";"2023-07-21 15:01:40";"2023-07-21 15:22:52"
"21868";"17";"Велика Писарівка";"0";"2023-07-21 15:45:17";NULL
"21902";"20";"Херсонська обл.";"1";"2023-07-21 17:59:28";NULL
"21785";"4";"Нікополь";"0";"2023-07-21 19:17:36";NULL
"21786";"4";"Марганець";"0";"2023-07-21 19:17:37";NULL
"21787";"4";"Нікополь";"0";"2023-07-21 19:33:27";"2023-07-21 20:28:41"
"21788";"4";"Марганець";"0";"2023-07-21 19:33:28";"2023-07-21 20:28:42"
"21882";"19";"Харківська обл.";"1";"2023-07-21 20:00:54";NULL
"21863";"13";"Очаків";"0";"2023-07-21 20:28:00";"2023-07-21 20:42:24"
"21789";"4";"Нікополь";"0";"2023-07-21 22:34:44";NULL
"21790";"4";"Марганець";"0";"2023-07-21 22:34:45";NULL
"21883";"19";"Вовчанськ";"0";"2023-07-21 22:47:06";NULL
"21791";"4";"Нікополь";"0";"2023-07-21 22:59:22";NULL
"21792";"4";"Марганець";"0";"2023-07-21 22:59:23";NULL
"21903";"20";"Херсон";"0";"2023-07-21 23:10:37";NULL
"21843";"5";"Костянтинівка";"0";"2023-07-21 23:31:29";NULL
"21793";"4";"Нікополь";"0";"2023-07-21 23:45:03";NULL
"21794";"4";"Марганець";"0";"2023-07-21 23:45:04";NULL
"21906";"4";"Нікополь";"0";"2023-07-22 03:33:07";"2023-07-22 06:04:44"
"21907";"4";"Нікополь";"0";"2023-07-22 03:33:07";"2023-07-22 06:04:44"
"21908";"4";"Марганець";"0";"2023-07-22 03:33:08";"2023-07-22 06:04:44"
"21909";"4";"Марганець";"0";"2023-07-22 03:33:08";"2023-07-22 06:04:44"
"21986";"17";"Сумська обл.";"1";"2023-07-22 08:46:38";NULL
"21987";"17";"Сумська обл.";"1";"2023-07-22 08:46:38";NULL
"21910";"4";"Нікополь";"0";"2023-07-22 09:07:43";NULL
"21911";"4";"Марганець";"0";"2023-07-22 09:07:43";NULL
"21912";"4";"Нікополь";"0";"2023-07-22 09:07:43";NULL
"21913";"4";"Марганець";"0";"2023-07-22 09:07:43";NULL
"21914";"4";"Нікополь";"0";"2023-07-22 09:23:09";"2023-07-22 10:13:58"
"21915";"4";"Нікополь";"0";"2023-07-22 09:23:09";"2023-07-22 10:13:58"
"21916";"4";"Марганець";"0";"2023-07-22 09:23:10";"2023-07-22 10:14:00"
"21917";"4";"Марганець";"0";"2023-07-22 09:23:10";"2023-07-22 10:14:00"
"21999";"19";"Харківська обл.";"1";"2023-07-22 09:33:28";NULL
"22000";"19";"Харківська обл.";"1";"2023-07-22 09:33:28";NULL
"21988";"17";"Сумська обл.";"1";"2023-07-22 09:36:13";NULL
"21989";"17";"Сумська обл.";"1";"2023-07-22 09:36:13";NULL
"21964";"5";"Донецька обл.";"1";"2023-07-22 12:07:42";NULL
"21965";"5";"Донецька обл.";"1";"2023-07-22 12:07:42";NULL
"21966";"5";"Велика Новосілка";"0";"2023-07-22 12:38:40";NULL
"21967";"5";"Велика Новосілка";"0";"2023-07-22 12:38:40";NULL
"21973";"8";"Запорізька обл.";"1";"2023-07-22 12:39:20";NULL
"21974";"8";"Запорізька обл.";"1";"2023-07-22 12:39:20";NULL
"22001";"19";"Харківська обл.";"1";"2023-07-22 12:45:15";NULL
"22002";"19";"Харківська обл.";"1";"2023-07-22 12:45:15";NULL
"22024";"20";"Херсонська обл.";"1";"2023-07-22 13:09:51";NULL
"22025";"20";"Херсонська обл.";"1";"2023-07-22 13:09:51";NULL
"21990";"17";"Сумська обл.";"1";"2023-07-22 13:25:46";NULL
"21991";"17";"Сумська обл.";"1";"2023-07-22 13:25:46";NULL
"21918";"4";"Нікополь";"0";"2023-07-22 13:53:08";"2023-07-22 14:49:30"
"21919";"4";"Нікополь";"0";"2023-07-22 13:53:08";"2023-07-22 14:49:30"
"21920";"4";"Марганець";"0";"2023-07-22 13:53:09";"2023-07-22 14:49:31"
"21921";"4";"Марганець";"0";"2023-07-22 13:53:09";"2023-07-22 14:49:31"
"21975";"8";"Оріхів";"0";"2023-07-22 14:41:07";NULL
"21976";"8";"Оріхів";"0";"2023-07-22 14:41:07";NULL
"22003";"19";"Харківська обл.";"1";"2023-07-22 15:57:12";NULL
"22004";"19";"Харківська обл.";"1";"2023-07-22 15:57:12";NULL
"22005";"19";"Вовчанськ";"0";"2023-07-22 17:32:04";NULL
"22006";"19";"Вовчанськ";"0";"2023-07-22 17:32:04";NULL
"21968";"5";"Курахове";"0";"2023-07-22 17:53:36";NULL
"21969";"5";"Курахове";"0";"2023-07-22 17:53:36";NULL
"22007";"19";"Харківська обл.";"1";"2023-07-22 19:21:25";NULL
"22008";"19";"Харківська обл.";"1";"2023-07-22 19:21:25";NULL
"21922";"4";"Нікополь";"0";"2023-07-22 20:23:45";NULL
"21923";"4";"Марганець";"0";"2023-07-22 20:23:45";NULL
"21924";"4";"Нікополь";"0";"2023-07-22 20:23:45";NULL
"21925";"4";"Марганець";"0";"2023-07-22 20:23:45";NULL
"21926";"4";"Нікополь";"0";"2023-07-22 20:48:58";NULL
"21927";"4";"Марганець";"0";"2023-07-22 20:48:58";NULL
"21928";"4";"Нікополь";"0";"2023-07-22 20:48:58";NULL
"21929";"4";"Марганець";"0";"2023-07-22 20:48:58";NULL
"22009";"19";"Харківська обл.";"1";"2023-07-22 20:55:58";NULL
"22010";"19";"Харківська обл.";"1";"2023-07-22 20:55:58";NULL
"21930";"4";"Нікополь";"0";"2023-07-22 21:21:21";NULL
"21931";"4";"Нікополь";"0";"2023-07-22 21:21:21";NULL
"21932";"4";"Марганець";"0";"2023-07-22 21:21:22";NULL
"21933";"4";"Марганець";"0";"2023-07-22 21:21:22";NULL
"22011";"19";"Харківська обл.";"1";"2023-07-22 21:22:04";NULL
"22012";"19";"Харківська обл.";"1";"2023-07-22 21:22:04";NULL
"21977";"8";"Оріхів";"0";"2023-07-22 22:20:41";NULL
"21978";"8";"Оріхів";"0";"2023-07-22 22:20:41";NULL
"22013";"19";"Вовчанськ";"0";"2023-07-22 23:02:07";NULL
"22014";"19";"Вовчанськ";"0";"2023-07-22 23:02:07";NULL
"22016";"19";"Харківська обл.";"1";"2023-07-22 23:05:49";NULL
"22015";"19";"Харківська обл.";"1";"2023-07-22 23:05:49";NULL
"22026";"4";"Марганець";"0";"2023-07-23 00:13:06";NULL
"22027";"4";"Нікополь";"0";"2023-07-23 00:13:06";NULL
"22028";"4";"Нікополь";"0";"2023-07-23 01:12:28";"2023-07-23 05:36:13"
"22029";"4";"Марганець";"0";"2023-07-23 01:12:28";"2023-07-23 05:36:13"
"22075";"8";"Запорізька обл.";"1";"2023-07-23 03:55:05";NULL
"22032";"4";"Нікополь";"0";"2023-07-23 08:16:34";NULL
"22033";"4";"Марганець";"0";"2023-07-23 08:16:34";NULL
"22034";"4";"Нікополь";"0";"2023-07-23 08:27:02";NULL
"22035";"4";"Марганець";"0";"2023-07-23 08:27:02";NULL
"22076";"8";"Запорізька обл.";"1";"2023-07-23 13:44:19";NULL
"22036";"4";"Нікополь";"0";"2023-07-23 14:30:43";"2023-07-23 15:24:33"
"22037";"4";"Марганець";"0";"2023-07-23 14:30:44";"2023-07-23 15:24:33"
"22077";"8";"Оріхів";"0";"2023-07-23 18:20:13";NULL
"22038";"4";"Нікополь";"0";"2023-07-23 19:21:01";NULL
"22039";"4";"Марганець";"0";"2023-07-23 19:21:02";NULL
"22040";"4";"Марганець";"0";"2023-07-23 21:21:35";NULL
"22041";"4";"Нікополь";"0";"2023-07-23 21:21:36";NULL
"22042";"4";"Нікополь";"0";"2023-07-23 21:49:39";NULL
"22043";"4";"Марганець";"0";"2023-07-23 21:49:39";NULL
"22068";"5";"Донецька обл.";"1";"2023-07-23 22:26:44";NULL
"22078";"8";"Оріхів";"0";"2023-07-23 23:15:01";NULL
"22044";"4";"Нікополь";"0";"2023-07-23 23:44:12";"2023-07-24 06:05:25"
"22045";"4";"Марганець";"0";"2023-07-23 23:44:12";"2023-07-24 06:05:25"
"22172";"19";"Харківська обл.";"1";"2023-07-24 07:38:59";NULL
"22173";"19";"Вовчанськ";"0";"2023-07-24 07:56:20";NULL
"22158";"17";"Сумська обл.";"1";"2023-07-24 10:24:58";NULL
"22174";"19";"Вовчанськ";"0";"2023-07-24 11:35:32";NULL
"22159";"17";"Середина-Буда";"0";"2023-07-24 11:56:44";NULL
"22160";"17";"Сумська обл.";"1";"2023-07-24 12:09:04";NULL
"22161";"17";"Велика Писарівка";"0";"2023-07-24 12:18:08";NULL
"22162";"17";"Угроїди";"0";"2023-07-24 12:34:22";NULL
"22163";"17";"Сумська обл.";"1";"2023-07-24 14:04:14";NULL
"22175";"19";"Харківська обл.";"1";"2023-07-24 14:32:34";NULL
"22109";"4";"Нікополь";"0";"2023-07-24 15:12:13";NULL
"22110";"4";"Марганець";"0";"2023-07-24 15:12:14";NULL
"22111";"4";"Нікополь";"0";"2023-07-24 16:36:00";NULL
"22112";"4";"Марганець";"0";"2023-07-24 16:36:01";NULL
"22176";"19";"Харківська обл.";"1";"2023-07-24 17:18:02";NULL
"22151";"8";"Оріхів";"0";"2023-07-24 18:28:32";NULL
"22143";"5";"Донецька обл.";"1";"2023-07-24 18:58:29";NULL
"22164";"17";"Сумська обл.";"1";"2023-07-24 19:02:13";NULL
"22152";"8";"Оріхів";"0";"2023-07-24 20:51:26";NULL
"22156";"13";"Очаків";"0";"2023-07-24 21:38:30";"2023-07-24 21:51:08"
"22177";"19";"Куп'янськ";"0";"2023-07-24 21:45:16";NULL
"22144";"5";"Курахове";"0";"2023-07-24 22:15:56";NULL
"22113";"4";"Нікополь";"0";"2023-07-24 22:23:13";NULL
"22114";"4";"Марганець";"0";"2023-07-24 22:23:15";NULL
"22178";"19";"Харківська обл.";"1";"2023-07-24 22:46:41";NULL
"22115";"4";"Нікополь";"0";"2023-07-24 22:59:24";NULL
"22116";"4";"Марганець";"0";"2023-07-24 22:59:25";NULL
"22117";"4";"Нікополь";"0";"2023-07-24 23:42:09";NULL
"22118";"4";"Марганець";"0";"2023-07-24 23:42:11";NULL
"22193";"4";"Нікополь";"0";"2023-07-25 00:17:02";NULL
"22194";"4";"Марганець";"0";"2023-07-25 00:17:03";NULL
"22281";"20";"Херсон";"0";"2023-07-25 00:41:49";NULL
"22231";"5";"Донецька обл.";"1";"2023-07-25 01:31:49";NULL
"22195";"4";"Марганець";"0";"2023-07-25 02:15:24";"2023-07-25 06:07:20"
"22196";"4";"Нікополь";"0";"2023-07-25 02:15:24";"2023-07-25 06:07:21"
"22259";"19";"Харківська обл.";"1";"2023-07-25 07:20:36";NULL
"22260";"19";"Вовчанськ";"0";"2023-07-25 09:42:11";NULL
"22246";"17";"Сумська обл.";"1";"2023-07-25 10:30:04";NULL
"22261";"19";"Липці";"0";"2023-07-25 11:54:39";NULL
"22241";"8";"Оріхів";"0";"2023-07-25 14:55:11";NULL
"22262";"19";"Вовчанськ";"0";"2023-07-25 15:51:45";NULL
"22247";"17";"Сумська обл.";"1";"2023-07-25 16:41:15";NULL
"22197";"4";"Нікополь";"0";"2023-07-25 17:11:20";NULL
"22198";"4";"Марганець";"0";"2023-07-25 17:11:21";NULL
"22248";"17";"Середина-Буда";"0";"2023-07-25 18:03:43";NULL
"22232";"5";"Донецька обл.";"1";"2023-07-25 18:14:02";NULL
"22263";"19";"Харківська обл.";"1";"2023-07-25 20:20:05";NULL
"22264";"19";"Вовчанськ";"0";"2023-07-25 20:20:23";NULL
"22233";"5";"Курахове";"0";"2023-07-25 21:52:45";NULL
"22199";"4";"Нікополь";"0";"2023-07-25 22:37:02";NULL
"22200";"4";"Марганець";"0";"2023-07-25 22:37:03";NULL
"22249";"17";"Сумська обл.";"1";"2023-07-25 23:03:08";NULL
"22242";"8";"Оріхів";"0";"2023-07-25 23:30:59";NULL
"22201";"4";"Нікополь";"0";"2023-07-25 23:32:55";NULL
"22202";"4";"Марганець";"0";"2023-07-25 23:32:56";NULL
"22203";"4";"Нікополь";"0";"2023-07-25 23:48:02";NULL
"22204";"4";"Марганець";"0";"2023-07-25 23:48:03";NULL
"22234";"5";"Донецька обл.";"1";"2023-07-25 23:52:47";NULL
"22284";"4";"Нікополь";"0";"2023-07-26 00:32:02";NULL
"22285";"4";"Марганець";"0";"2023-07-26 00:32:03";NULL
"22286";"4";"Нікополь";"0";"2023-07-26 00:46:43";"2023-07-26 06:36:10"
"22287";"4";"Марганець";"0";"2023-07-26 00:46:44";"2023-07-26 06:36:11"
"22343";"19";"Вовчанськ";"0";"2023-07-26 09:04:23";NULL
"22288";"4";"Нікополь";"0";"2023-07-26 09:54:29";NULL
"22289";"4";"Марганець";"0";"2023-07-26 09:54:30";NULL
"22290";"4";"Нікополь";"0";"2023-07-26 10:06:23";"2023-07-26 10:50:22"
"22291";"4";"Марганець";"0";"2023-07-26 10:06:25";"2023-07-26 10:50:23"
"22344";"19";"Харківська обл.";"1";"2023-07-26 13:09:11";NULL
"22332";"17";"Сумська обл.";"1";"2023-07-26 15:36:52";NULL
"22345";"19";"Харківська обл.";"1";"2023-07-26 16:44:41";NULL
"22328";"8";"Оріхів";"0";"2023-07-26 17:06:38";NULL
"22362";"20";"Херсонська обл.";"1";"2023-07-26 18:01:49";NULL
"22346";"19";"Вовчанськ";"0";"2023-07-26 18:53:22";NULL
"22333";"17";"Сумська обл.";"1";"2023-07-26 19:34:39";NULL
"22292";"4";"Нікополь";"0";"2023-07-26 21:01:21";NULL
"22293";"4";"Марганець";"0";"2023-07-26 21:01:22";NULL
"22331";"13";"Очаків";"0";"2023-07-26 22:08:41";"2023-07-26 22:23:29"
"22334";"17";"Сумська обл.";"1";"2023-07-26 22:11:36";NULL
"22347";"19";"Харківська обл.";"1";"2023-07-26 22:46:04";NULL
"22320";"5";"Донецька обл.";"1";"2023-07-26 22:51:29";NULL
"22321";"5";"Донецька обл.";"1";"2023-07-26 22:53:44";NULL
"22294";"4";"Нікополь";"0";"2023-07-26 23:02:02";NULL
"22295";"4";"Марганець";"0";"2023-07-26 23:02:04";NULL
"22348";"19";"Харківська обл.";"1";"2023-07-26 23:52:50";NULL
"22365";"4";"Нікополь";"0";"2023-07-27 00:16:44";NULL
"22366";"4";"Марганець";"0";"2023-07-27 00:16:46";NULL
"22367";"4";"Нікополь";"0";"2023-07-27 01:16:26";NULL
"22368";"4";"Марганець";"0";"2023-07-27 01:16:27";NULL
"22369";"4";"Нікополь";"0";"2023-07-27 02:16:07";NULL
"22370";"4";"Марганець";"0";"2023-07-27 02:16:08";NULL
"22371";"4";"Нікополь";"0";"2023-07-27 03:49:08";"2023-07-27 06:33:49"
"22372";"4";"Марганець";"0";"2023-07-27 03:49:09";"2023-07-27 06:33:51"
"22444";"19";"Харківська обл.";"1";"2023-07-27 08:39:03";NULL
"22445";"19";"Вовчанськ";"0";"2023-07-27 09:40:22";NULL
"22411";"5";"Донецька обл.";"1";"2023-07-27 09:56:26";NULL
"22412";"5";"Курахове";"0";"2023-07-27 10:16:46";NULL
"22446";"19";"Харківська обл.";"1";"2023-07-27 10:30:26";NULL
"22427";"17";"Сумська обл.";"1";"2023-07-27 10:36:35";NULL
"22413";"5";"Велика Новосілка";"0";"2023-07-27 12:24:32";NULL
"22428";"17";"Сумська обл.";"1";"2023-07-27 12:26:00";NULL
"22414";"5";"Донецька обл.";"1";"2023-07-27 12:33:31";NULL
"22447";"19";"Вовчанськ";"0";"2023-07-27 13:02:33";NULL
"22448";"19";"Білий Колодязь";"0";"2023-07-27 13:02:35";NULL
"22449";"19";"Харківська обл.";"1";"2023-07-27 13:24:14";NULL
"22429";"17";"Сумська обл.";"1";"2023-07-27 14:17:03";NULL
"22430";"17";"Сумська обл.";"1";"2023-07-27 16:48:09";NULL
"22431";"17";"Сумська обл.";"1";"2023-07-27 19:56:53";NULL
"22450";"19";"Харківська обл.";"1";"2023-07-27 19:59:48";NULL
"22451";"19";"Харківська обл.";"1";"2023-07-27 20:13:22";NULL
"22432";"17";"Середина-Буда";"0";"2023-07-27 20:59:02";NULL
"22418";"8";"Оріхів";"0";"2023-07-27 21:12:27";NULL
"22452";"19";"Харківська обл.";"1";"2023-07-27 21:15:53";NULL
"22373";"4";"Нікополь";"0";"2023-07-27 21:46:27";NULL
"22374";"4";"Марганець";"0";"2023-07-27 21:46:28";NULL
"22375";"4";"Нікополь";"0";"2023-07-27 22:02:48";NULL
"22376";"4";"Марганець";"0";"2023-07-27 22:02:48";NULL
"22465";"20";"Херсон";"0";"2023-07-27 22:03:40";NULL
"22377";"4";"Марганець";"0";"2023-07-27 23:10:43";NULL
"22378";"4";"Нікополь";"0";"2023-07-27 23:10:44";NULL
"22453";"19";"Вовчанськ";"0";"2023-07-27 23:24:58";NULL
"22514";"5";"Донецька обл.";"1";"2023-07-28 01:07:33";NULL
"22468";"4";"Нікополь";"0";"2023-07-28 01:17:57";NULL
"22469";"4";"Марганець";"0";"2023-07-28 01:17:58";NULL
"22519";"8";"Запорізька обл.";"1";"2023-07-28 01:39:42";NULL
"22470";"4";"Нікополь";"0";"2023-07-28 02:22:58";"2023-07-28 06:06:25"
"22471";"4";"Марганець";"0";"2023-07-28 02:22:59";"2023-07-28 06:06:26"
"22548";"19";"Харківська обл.";"1";"2023-07-28 08:25:24";NULL
"22529";"17";"Сумська обл.";"1";"2023-07-28 11:48:37";NULL
"22515";"5";"Курахове";"0";"2023-07-28 12:43:08";NULL
